idarista|idnodoorigen|idnododestino|idvia|distancia|geom
1341|927|929|282|0.179035420559|SRID=4326;LINESTRING(-77.0078592 -12.1270805,-77.0067829 -12.1272603)
1342|929|924|282|0.0971157604956|SRID=4326;LINESTRING(-77.0067829 -12.1272603,-77.006199 -12.1273574)
1344|928|930|171|0.146706139603|SRID=4326;LINESTRING(-77.0075551 -12.1265434,-77.006671 -12.1266777)
1346|929|930|187|0.0988184709672|SRID=4326;LINESTRING(-77.0067829 -12.1272603,-77.006671 -12.1266777)
1347|930|912|187|0.142790949462|SRID=4326;LINESTRING(-77.006671 -12.1266777,-77.0066024 -12.1262833,-77.006568 -12.1261322,-77.0064908 -12.1260148,-77.0063792 -12.1259476,-77.0062934 -12.1259057)
1349|914|931|228|0.0950597862854|SRID=4326;LINESTRING(-77.0071259 -12.1245966,-77.0066453 -12.1242777)
1350|931|932|228|0.0898968875648|SRID=4326;LINESTRING(-77.0066453 -12.1242777,-77.0061825 -12.1239886)
1351|932|933|228|0.0912101235309|SRID=4326;LINESTRING(-77.0061825 -12.1239886,-77.0057198 -12.1236849)
1353|934|935|202|0.113551756397|SRID=4326;LINESTRING(-77.0064194 -12.1226274,-77.006046 -12.1232012)
1354|935|933|202|0.0967461021335|SRID=4326;LINESTRING(-77.006046 -12.1232012,-77.0057463 -12.1236456,-77.0057198 -12.1236849)
1355|933|936|202|0.255452117138|SRID=4326;LINESTRING(-77.0057198 -12.1236849,-77.0056924 -12.1237251,-77.0048514 -12.1249574)
1357|898|936|63|0.110868434433|SRID=4326;LINESTRING(-77.0042801 -12.1246017,-77.004328 -12.1246315,-77.0048514 -12.1249574)
1358|936|937|63|0.0885017018202|SRID=4326;LINESTRING(-77.0048514 -12.1249574,-77.0052892 -12.1252679)
1359|937|938|63|0.0950610195324|SRID=4326;LINESTRING(-77.0052892 -12.1252679,-77.0057698 -12.1255868)
1361|925|938|313|0.0944581083417|SRID=4326;LINESTRING(-77.0054608 -12.1260651,-77.0057698 -12.1255868)
1362|938|931|313|0.261178798782|SRID=4326;LINESTRING(-77.0057698 -12.1255868,-77.0059114 -12.1253751,-77.0066453 -12.1242777)
1364|932|937|219|0.258685222428|SRID=4326;LINESTRING(-77.0061825 -12.1239886,-77.0052892 -12.1252679)
1366|869|939|218|0.330837179716|SRID=4326;LINESTRING(-77.0093374 -12.126872,-77.0091172 -12.1268623,-77.0090228 -12.1267784,-77.0089026 -12.1265686,-77.0087653 -12.1264175,-77.0086194 -12.1262161,-77.0085593 -12.125998,-77.0084735 -12.1257546,-77.0083962 -12.1253854,-77.0083791 -12.1251252)
1367|939|915|218|0.228512189757|SRID=4326;LINESTRING(-77.0083791 -12.1251252,-77.0083276 -12.1248399,-77.0082589 -12.1246805,-77.0081302 -12.1245546,-77.0078984 -12.1244036,-77.0076409 -12.124219,-77.0074521 -12.1241015)
1368|915|935|218|0.275104419916|SRID=4326;LINESTRING(-77.0074521 -12.1241015,-77.006046 -12.1232012)
1370|870|939|165|0.105633032182|SRID=4326;LINESTRING(-77.0090165 -12.1250338,-77.0083791 -12.1251252)
1372|865|940|165|0.115826542338|SRID=4326;LINESTRING(-77.0091877 -12.1250003,-77.0098897 -12.1249238)
1373|940|941|165|0.0985664083221|SRID=4326;LINESTRING(-77.0098897 -12.1249238,-77.0104905 -12.1249406)
1374|941|942|165|0.171716457733|SRID=4326;LINESTRING(-77.0104905 -12.1249406,-77.0115376 -12.1249406)
1376|942|943|252|0.172445346028|SRID=4326;LINESTRING(-77.0115376 -12.1249406,-77.0116664 -12.1250497,-77.0118895 -12.125335,-77.0120955 -12.1256959,-77.0121226 -12.1258004)
1377|943|944|252|0.1071854461|SRID=4326;LINESTRING(-77.0121226 -12.1258004,-77.0121814 -12.1260903,-77.0122329 -12.1264343)
1379|942|945|252|0.116967423305|SRID=4326;LINESTRING(-77.0115376 -12.1249406,-77.0113316 -12.1246637,-77.0112801 -12.1242861)
1381|866|946|10|0.113761444569|SRID=4326;LINESTRING(-77.0094732 -12.1268528,-77.0101576 -12.1267415)
1382|946|947|10|0.105082733514|SRID=4326;LINESTRING(-77.0101576 -12.1267415,-77.0107917 -12.1266508)
1383|947|948|10|0.10663926917|SRID=4326;LINESTRING(-77.0107917 -12.1266508,-77.0114343 -12.1265529)
1384|948|944|10|0.132450011253|SRID=4326;LINESTRING(-77.0114343 -12.1265529,-77.0122329 -12.1264343)
1385|944|773|10|0.0992562840159|SRID=4326;LINESTRING(-77.0122329 -12.1264343,-77.012831 -12.1263431)
1387|940|946|62|0.306112374837|SRID=4326;LINESTRING(-77.0098897 -12.1249238,-77.0101576 -12.1267415)
1389|941|949|280|0.184445875747|SRID=4326;LINESTRING(-77.0104905 -12.1249406,-77.0107002 -12.1260279)
1390|949|947|280|0.104894019164|SRID=4326;LINESTRING(-77.0107002 -12.1260279,-77.0107917 -12.1266508)
1392|891|950|251|0.107214536429|SRID=4326;LINESTRING(-77.0084255 -12.118459,-77.0089628 -12.1188256)
1393|950|951|251|0.117260395237|SRID=4326;LINESTRING(-77.0089628 -12.1188256,-77.009555 -12.11922)
1394|951|952|251|0.198585177963|SRID=4326;LINESTRING(-77.009555 -12.11922,-77.0103378 -12.1197203,-77.01057 -12.11987)
1395|952|953|251|0.108355883434|SRID=4326;LINESTRING(-77.01057 -12.11987,-77.0111272 -12.1202195)
1397|954|955|12|0.120966869908|SRID=4326;LINESTRING(-77.0068643 -12.121968,-77.0074837 -12.1223622)
1398|955|956|12|0.155613573927|SRID=4326;LINESTRING(-77.0074837 -12.1223622,-77.0082504 -12.1229124)
1400|894|957|11|0.107974015972|SRID=4326;LINESTRING(-77.0065509 -12.1212508,-77.0071088 -12.1215949)
1402|916|958|259|0.0330296199772|SRID=4326;LINESTRING(-77.0077812 -12.1235475,-77.0079348 -12.1234193)
1403|958|956|259|0.0990711175839|SRID=4326;LINESTRING(-77.0079348 -12.1234193,-77.0082504 -12.1229124)
1404|956|959|259|0.124643009615|SRID=4326;LINESTRING(-77.0082504 -12.1229124,-77.0084378 -12.1226227,-77.0087039 -12.1223122)
1405|959|960|259|0.0932539604629|SRID=4326;LINESTRING(-77.0087039 -12.1223122,-77.0091073 -12.1219178)
1406|960|961|259|0.1063361291|SRID=4326;LINESTRING(-77.0091073 -12.1219178,-77.0093648 -12.1216577,-77.0095365 -12.1214395)
1407|961|962|259|0.101044108728|SRID=4326;LINESTRING(-77.0095365 -12.1214395,-77.0098798 -12.120936)
1408|962|2|259|0.0804107944831|SRID=4326;LINESTRING(-77.0098798 -12.120936,-77.0101385 -12.1205261)
1409|2|952|259|0.130236581232|SRID=4326;LINESTRING(-77.0101385 -12.1205261,-77.01057 -12.11987)
1411|893|963|334|0.111927469062|SRID=4326;LINESTRING(-77.0071737 -12.1202871,-77.0077424 -12.1206585)
1412|963|964|334|0.108783846513|SRID=4326;LINESTRING(-77.0077424 -12.1206585,-77.0080155 -12.1208587,-77.0082504 -12.1210783)
1413|964|960|334|0.198289720988|SRID=4326;LINESTRING(-77.0082504 -12.1210783,-77.0091073 -12.1219178)
1414|960|965|334|0.105170145462|SRID=4326;LINESTRING(-77.0091073 -12.1219178,-77.0095536 -12.122371)
1415|965|966|334|0.197084918113|SRID=4326;LINESTRING(-77.0095536 -12.122371,-77.0100858 -12.1228829,-77.010163 -12.1229836,-77.0101974 -12.1231178,-77.0101974 -12.1233696)
1416|966|967|334|0.123683371802|SRID=4326;LINESTRING(-77.0101974 -12.1233696,-77.0101686 -12.1241112)
1418|965|968|53|0.167934640982|SRID=4326;LINESTRING(-77.0095536 -12.122371,-77.0092189 -12.122715,-77.0090043 -12.1229332,-77.0088756 -12.1231262)
1419|968|969|53|0.125606468785|SRID=4326;LINESTRING(-77.0088756 -12.1231262,-77.0084992 -12.1237826)
1421|959|970|183|0.167757450267|SRID=4326;LINESTRING(-77.0087039 -12.1223122,-77.0081975 -12.1218591,-77.007977 -12.1216039)
1422|970|971|183|0.119758289414|SRID=4326;LINESTRING(-77.007977 -12.1216039,-77.0077711 -12.1213881,-77.0074178 -12.1211417)
1424|955|970|59|0.150046779996|SRID=4326;LINESTRING(-77.0074837 -12.1223622,-77.007977 -12.1216039)
1426|892|972|217|0.108922450172|SRID=4326;LINESTRING(-77.0075496 -12.1197502,-77.0081044 -12.1201096)
1427|972|973|217|0.123196103129|SRID=4326;LINESTRING(-77.0081044 -12.1201096,-77.0086623 -12.1206047)
1428|973|961|217|0.199762566498|SRID=4326;LINESTRING(-77.0086623 -12.1206047,-77.0095365 -12.1214395)
1429|961|974|217|0.182011131493|SRID=4326;LINESTRING(-77.0095365 -12.1214395,-77.0102403 -12.1220353,-77.010412 -12.1221108)
1430|974|975|217|0.0788794144952|SRID=4326;LINESTRING(-77.010412 -12.1221108,-77.0108928 -12.1221248)
1432|976|776|13|0.154213085296|SRID=4326;LINESTRING(-77.0108753 -12.1227178,-77.0114076 -12.1227318,-77.0115277 -12.1226815,-77.0115621 -12.1223794,-77.0115621 -12.1220857)
1433|776|977|13|0.12341545306|SRID=4326;LINESTRING(-77.0115621 -12.1220857,-77.0115577 -12.1218255,-77.0115219 -12.1213462)
1434|977|978|13|0.107981308824|SRID=4326;LINESTRING(-77.0115219 -12.1213462,-77.0114848 -12.1212884,-77.0113389 -12.1211877,-77.0109184 -12.121087)
1435|978|979|13|0.0844986195957|SRID=4326;LINESTRING(-77.0109184 -12.121087,-77.0106179 -12.121087,-77.0104034 -12.1211038)
1436|979|962|13|0.0903013611947|SRID=4326;LINESTRING(-77.0104034 -12.1211038,-77.0100858 -12.1210535,-77.0098798 -12.120936)
1438|974|979|278|0.167824354101|SRID=4326;LINESTRING(-77.010412 -12.1221108,-77.0104034 -12.1211038)
1440|810|715|242|0.143229897274|SRID=4326;LINESTRING(-77.0119865 -12.1187222,-77.0119755 -12.1189178,-77.0119473 -12.1190042,-77.0116181 -12.1195015)
1441|715|980|242|0.0254876938146|SRID=4326;LINESTRING(-77.0116181 -12.1195015,-77.0115346 -12.1196305)
1442|980|953|242|0.118733248867|SRID=4326;LINESTRING(-77.0115346 -12.1196305,-77.0111272 -12.1202195)
1443|953|978|242|0.148567726917|SRID=4326;LINESTRING(-77.0111272 -12.1202195,-77.0110213 -12.1204996,-77.0109238 -12.1208947,-77.0109184 -12.121087)
1444|978|975|242|0.173002244049|SRID=4326;LINESTRING(-77.0109184 -12.121087,-77.0108928 -12.1221248)
1445|975|976|242|0.0988674787559|SRID=4326;LINESTRING(-77.0108928 -12.1221248,-77.0108753 -12.1227178)
1446|976|981|242|0.10870722994|SRID=4326;LINESTRING(-77.0108753 -12.1227178,-77.0108497 -12.1233696)
1447|981|982|242|0.126135008896|SRID=4326;LINESTRING(-77.0108497 -12.1233696,-77.0108407 -12.1241264)
1449|968|966|234|0.220523677834|SRID=4326;LINESTRING(-77.0088756 -12.1231262,-77.009073 -12.1232521,-77.0092447 -12.1233192,-77.0095451 -12.1233528,-77.0098369 -12.1233696,-77.0101974 -12.1233696)
1450|966|981|234|0.106970250025|SRID=4326;LINESTRING(-77.0101974 -12.1233696,-77.0108497 -12.1233696)
1451|981|983|234|0.149400118377|SRID=4326;LINESTRING(-77.0108497 -12.1233696,-77.0117593 -12.1234199)
1452|983|984|234|0.0878390396173|SRID=4326;LINESTRING(-77.0117593 -12.1234199,-77.0119827 -12.1234199,-77.01212 -12.1234031,-77.0121985 -12.1232973,-77.0122104 -12.1231357)
1453|984|777|234|0.179351855639|SRID=4326;LINESTRING(-77.0122104 -12.1231357,-77.0122573 -12.1220605)
1455|750|984|55|0.115555465327|SRID=4326;LINESTRING(-77.012915 -12.1231443,-77.0122104 -12.1231357)
1457|815|812|319|0.186090366022|SRID=4326;LINESTRING(-77.0110868 -12.1169428,-77.0108909 -12.1172275,-77.0104598 -12.1178736)
1458|812|714|319|0.121582666|SRID=4326;LINESTRING(-77.0104598 -12.1178736,-77.0100521 -12.118483)
1459|714|985|319|0.0233153173597|SRID=4326;LINESTRING(-77.0100521 -12.118483,-77.0099684 -12.1185961)
1460|985|951|319|0.124117384543|SRID=4326;LINESTRING(-77.0099684 -12.1185961,-77.009555 -12.11922)
1461|951|1|319|0.12714391472|SRID=4326;LINESTRING(-77.009555 -12.11922,-77.0091367 -12.1198624)
1462|1|973|319|0.146131053744|SRID=4326;LINESTRING(-77.0091367 -12.1198624,-77.0086623 -12.1206047)
1463|973|964|319|0.103882460283|SRID=4326;LINESTRING(-77.0086623 -12.1206047,-77.0082504 -12.1210783)
1465|867|986|37|0.0207165115967|SRID=4326;LINESTRING(-77.0095791 -12.1275322,-77.0096043 -12.127654)
1467|987|838|298|0.113030050959|SRID=4326;LINESTRING(-77.0115594 -12.1273491,-77.0116795 -12.1280169)
1468|838|988|298|0.103496665835|SRID=4326;LINESTRING(-77.0116795 -12.1280169,-77.0116565 -12.128287,-77.0116189 -12.128635)
1470|989|990|92|0.145202989101|SRID=4326;LINESTRING(-77.0106437 -12.1300157,-77.0107052 -12.1294272,-77.010742 -12.1291499)
1471|990|991|92|0.0828713971679|SRID=4326;LINESTRING(-77.010742 -12.1291499,-77.0107726 -12.1288966,-77.01076 -12.128653)
1472|991|992|92|0.0942755658364|SRID=4326;LINESTRING(-77.01076 -12.128653,-77.0107295 -12.1283374,-77.0106931 -12.1280912)
1473|992|993|92|0.100876789357|SRID=4326;LINESTRING(-77.0106931 -12.1280912,-77.0106035 -12.1274924)
1475|994|992|304|0.166996796559|SRID=4326;LINESTRING(-77.0096896 -12.1282613,-77.0106931 -12.1280912)
1477|995|839|7|0.191456978167|SRID=4326;LINESTRING(-77.0147109 -12.1285079,-77.0150897 -12.1285079,-77.0156207 -12.1285079,-77.0158782 -12.1285247)
1478|839|825|7|0.0942681990319|SRID=4326;LINESTRING(-77.0158782 -12.1285247,-77.0160327 -12.1286421,-77.0162902 -12.1289191)
1479|825|996|7|0.116312079258|SRID=4326;LINESTRING(-77.0162902 -12.1289191,-77.0167463 -12.1294535)
1480|996|997|7|0.103791641551|SRID=4326;LINESTRING(-77.0167463 -12.1294535,-77.0171411 -12.1299402)
1481|997|998|7|0.0739097849828|SRID=4326;LINESTRING(-77.0171411 -12.1299402,-77.0173471 -12.1302339,-77.0173471 -12.1303346)
1483|827|995|203|0.179110044366|SRID=4326;LINESTRING(-77.0146766 -12.129582,-77.0146863 -12.1291933,-77.0147109 -12.1285079)
1484|995|999|203|0.0953840307004|SRID=4326;LINESTRING(-77.0147109 -12.1285079,-77.0146177 -12.127943)
1486|1000|832|14|0.0580308733183|SRID=4326;LINESTRING(-77.0156476 -12.1252913,-77.0160014 -12.1252978)
1487|832|1001|14|0.217744677822|SRID=4326;LINESTRING(-77.0160014 -12.1252978,-77.0173289 -12.125324)
1488|1001|1002|14|0.13094340281|SRID=4326;LINESTRING(-77.0173289 -12.125324,-77.0181273 -12.1253343)
1490|1003|989|65|0.189298582845|SRID=4326;LINESTRING(-77.0117978 -12.1299978,-77.0106437 -12.1300157)
1493|990|1004|192|0.163790013908|SRID=4326;LINESTRING(-77.010742 -12.1291499,-77.0112396 -12.129213,-77.0117323 -12.1292772)
1494|1004|1005|192|0.101902540353|SRID=4326;LINESTRING(-77.0117323 -12.1292772,-77.0123033 -12.1295183)
1495|1005|1006|192|0.149850736646|SRID=4326;LINESTRING(-77.0123033 -12.1295183,-77.0131538 -12.1298469)
1497|1003|1004|57|0.120583915586|SRID=4326;LINESTRING(-77.0117978 -12.1299978,-77.011707 -12.1295269,-77.0116915 -12.1294023,-77.0117323 -12.1292772)
1499|1007|1005|227|0.14870681246|SRID=4326;LINESTRING(-77.0124805 -12.1303933,-77.0123033 -12.1295183)
1500|1005|1008|227|0.109192741561|SRID=4326;LINESTRING(-77.0123033 -12.1295183,-77.012243 -12.129286,-77.0122388 -12.1291926,-77.0122573 -12.1291235,-77.0123694 -12.1288664)
1502|1009|1010|340|0.0424267326461|SRID=4326;LINESTRING(-77.0161923 -12.1299629,-77.0163127 -12.1301882)
1503|996|1009|224|0.124352529678|SRID=4326;LINESTRING(-77.0167463 -12.1294535,-77.0161923 -12.1299629)
1506|880|759|18|0.156521872779|SRID=4326;LINESTRING(-77.0224615 -12.1297596,-77.0215751 -12.1301077)
1507|759|860|18|0.154817176374|SRID=4326;LINESTRING(-77.0215751 -12.1301077,-77.0209743 -12.1303343,-77.0206807 -12.1304048)
1508|860|347|18|0.195938058203|SRID=4326;LINESTRING(-77.0206807 -12.1304048,-77.0200473 -12.1305021,-77.0194894 -12.1304937)
1509|347|742|18|0.109619886025|SRID=4326;LINESTRING(-77.0194894 -12.1304937,-77.018821 -12.1304946)
1511|998|1011|18|0.105341289228|SRID=4326;LINESTRING(-77.0173471 -12.1303346,-77.0179874 -12.1303846)
1514|1012|1013|316|0.0561286195159|SRID=4326;LINESTRING(-77.0180089 -12.1296213,-77.0176674 -12.1295991)
1517|943|949|338|0.236326922203|SRID=4326;LINESTRING(-77.0121226 -12.1258004,-77.0107002 -12.1260279)
1519|349|765|112|0.132726775261|SRID=4326;LINESTRING(-77.0198179 -12.129899,-77.0197566 -12.1298678,-77.0196364 -12.1298065,-77.0195506 -12.1297309,-77.0194991 -12.1296051,-77.0194733 -12.1294708,-77.0194877 -12.1292504,-77.0194929 -12.1291697)
1520|765|857|112|0.256358962143|SRID=4326;LINESTRING(-77.0194929 -12.1291697,-77.0195358 -12.127685,-77.0195375 -12.1276322)
1522|1014|735|212|0.138393894393|SRID=4326;LINESTRING(-77.0181645 -12.1243951,-77.0190081 -12.1243726)
1523|735|733|212|0.110690381935|SRID=4326;LINESTRING(-77.0190081 -12.1243726,-77.0191976 -12.1243259,-77.0193145 -12.1242788,-77.0196428 -12.1241466)
1524|733|855|212|0.128909353319|SRID=4326;LINESTRING(-77.0196428 -12.1241466,-77.0199358 -12.1239987,-77.0203306 -12.1237721)
1525|855|710|212|0.130947702999|SRID=4326;LINESTRING(-77.0203306 -12.1237721,-77.0209829 -12.1233189)
1526|710|886|212|0.0204374003619|SRID=4326;LINESTRING(-77.0209829 -12.1233189,-77.0210789 -12.1232407)
1527|886|1015|212|0.134778526549|SRID=4326;LINESTRING(-77.0210789 -12.1232407,-77.0217673 -12.1227989)
1528|1015|121|212|0.145082841665|SRID=4326;LINESTRING(-77.0217673 -12.1227989,-77.0224865 -12.1222919)
1529|121|156|212|0.125685084907|SRID=4326;LINESTRING(-77.0224865 -12.1222919,-77.0227911 -12.1220195,-77.0229672 -12.1217045)
1530|156|151|212|0.025134069431|SRID=4326;LINESTRING(-77.0229672 -12.1217045,-77.0230257 -12.1215651)
1531|151|361|212|0.143423044323|SRID=4326;LINESTRING(-77.0230257 -12.1215651,-77.02306 -12.1212546,-77.0230257 -12.1209777,-77.0229051 -12.1207127)
1533|271|259|332|0.166421731218|SRID=4326;LINESTRING(-77.0348661 -12.1260219,-77.0358809 -12.1260229)
1534|259|1016|332|0.0772823255508|SRID=4326;LINESTRING(-77.0358809 -12.1260229,-77.0363495 -12.126072)
1535|1016|1017|332|0.0528104786505|SRID=4326;LINESTRING(-77.0363495 -12.126072,-77.0366715 -12.126076)
1537|275|1018|99|0.0245731507587|SRID=4326;LINESTRING(-77.0347728 -12.1191219,-77.0347686 -12.1189745)
1538|1018|1019|99|0.172429200596|SRID=4326;LINESTRING(-77.0347686 -12.1189745,-77.0347527 -12.1179399)
1539|1019|1020|99|0.170048152229|SRID=4326;LINESTRING(-77.0347527 -12.1179399,-77.0347428 -12.1169195)
1540|1020|494|99|0.172103978255|SRID=4326;LINESTRING(-77.0347428 -12.1169195,-77.0347426 -12.1158867)
1541|494|177|99|0.169504937921|SRID=4326;LINESTRING(-77.0347426 -12.1158867,-77.0347362 -12.1148695)
1542|177|1021|99|0.151886754341|SRID=4326;LINESTRING(-77.0347362 -12.1148695,-77.0347333 -12.113958)
1543|1021|1022|99|0.0119670355381|SRID=4326;LINESTRING(-77.0347333 -12.113958,-77.0347317 -12.1138862)
1544|1022|428|99|0.105991723614|SRID=4326;LINESTRING(-77.0347317 -12.1138862,-77.034721 -12.1132502)
1546|1023|526|24|0.0245980477886|SRID=4326;LINESTRING(-77.0368958 -12.1191001,-77.0368943 -12.1189525)
1548|186|1024|31|0.174014699586|SRID=4326;LINESTRING(-77.0370603 -12.1191019,-77.0370632 -12.1192079,-77.0370863 -12.1201458)
1549|1024|300|31|0.175376384785|SRID=4326;LINESTRING(-77.0370863 -12.1201458,-77.0371104 -12.1211979)
1551|184|524|54|0.0233806724052|SRID=4326;LINESTRING(-77.0390098 -12.1190848,-77.0390106 -12.1189445)
1552|524|522|54|0.172509879569|SRID=4326;LINESTRING(-77.0390106 -12.1189445,-77.0389747 -12.1179099)
1554|316|312|159|0.171838503922|SRID=4326;LINESTRING(-77.0416152 -12.1190586,-77.0416334 -12.1200896)
1556|1025|28|240|0.276600521663|SRID=4326;LINESTRING(-77.0303285 -12.1191726,-77.0302117 -12.1203084,-77.0301601 -12.1208241)
1558|373|1025|288|0.0282597120263|SRID=4326;LINESTRING(-77.0303384 -12.1190033,-77.0303285 -12.1191726)
1560|335|396|302|0.113504093345|SRID=4326;LINESTRING(-77.0314178 -12.1095366,-77.0317742 -12.1089526)
1561|396|1026|302|0.178210606998|SRID=4326;LINESTRING(-77.0317742 -12.1089526,-77.0319506 -12.1078972)
1562|1026|384|302|0.179210393445|SRID=4326;LINESTRING(-77.0319506 -12.1078972,-77.032139 -12.1068377)
1563|384|400|302|0.1796845181|SRID=4326;LINESTRING(-77.032139 -12.1068377,-77.0323071 -12.105772)
1564|400|1027|302|0.0908554864384|SRID=4326;LINESTRING(-77.0323071 -12.105772,-77.0324041 -12.1052351)
1566|415|1028|232|0.0248467905814|SRID=4326;LINESTRING(-77.0358286 -12.1189645,-77.0358286 -12.1191136)
1567|1028|531|232|0.174356375866|SRID=4326;LINESTRING(-77.0358286 -12.1191136,-77.0358303 -12.1192033,-77.0358459 -12.1200548,-77.0358474 -12.1201597)
1569|1029|1030|211|0.0112455993509|SRID=4326;LINESTRING(-77.0292119 -12.1179803,-77.0291544 -12.1179565,-77.0291487 -12.1179541)
1571|1031|371|153|0.164276657489|SRID=4326;LINESTRING(-77.0293879 -12.1169545,-77.0294595 -12.1169534,-77.0303896 -12.1169387)
1572|371|328|153|0.157232860508|SRID=4326;LINESTRING(-77.0303896 -12.1169387,-77.0313481 -12.116965)
1573|328|338|153|0.180744015567|SRID=4326;LINESTRING(-77.0313481 -12.116965,-77.0324502 -12.1169469)
1574|338|1032|153|0.171914792216|SRID=4326;LINESTRING(-77.0324502 -12.1169469,-77.0334985 -12.116932)
1575|1032|1020|153|0.204046909422|SRID=4326;LINESTRING(-77.0334985 -12.116932,-77.0347428 -12.1169195)
1576|1020|417|153|0.17723531395|SRID=4326;LINESTRING(-77.0347428 -12.1169195,-77.0358235 -12.1169014)
1577|417|1033|153|0.170993518784|SRID=4326;LINESTRING(-77.0358235 -12.1169014,-77.0367987 -12.1168887,-77.0368662 -12.1168878)
1579|1034|1035|189|0.176040743961|SRID=4326;LINESTRING(-77.0299762 -12.1126416,-77.0289044 -12.11258)
1580|1035|1036|189|0.174031968188|SRID=4326;LINESTRING(-77.0289044 -12.11258,-77.0278448 -12.1125196)
1581|1036|463|189|0.0825724255931|SRID=4326;LINESTRING(-77.0278448 -12.1125196,-77.0273419 -12.1124937)
1582|463|469|189|0.169311062026|SRID=4326;LINESTRING(-77.0273419 -12.1124937,-77.0263135 -12.1124023)
1584|1037|1038|256|0.175274415614|SRID=4326;LINESTRING(-77.0301498 -12.1116159,-77.029084 -12.111535)
1585|1038|1039|256|0.172540986405|SRID=4326;LINESTRING(-77.029084 -12.111535,-77.0280372 -12.1114293)
1586|1039|462|256|0.106673585162|SRID=4326;LINESTRING(-77.0280372 -12.1114293,-77.0273869 -12.1114104)
1587|462|1040|256|0.166675690038|SRID=4326;LINESTRING(-77.0273869 -12.1114104,-77.0263706 -12.1113893)
1589|498|178|110|0.0247161439727|SRID=4326;LINESTRING(-77.0334838 -12.1150327,-77.03349 -12.1148845)
1590|178|1041|110|0.164884381089|SRID=4326;LINESTRING(-77.03349 -12.1148845,-77.0334936 -12.113895)
1591|1041|1042|110|0.0108068093923|SRID=4326;LINESTRING(-77.0334936 -12.113895,-77.033485 -12.1138307)
1592|1042|1043|110|0.103935165783|SRID=4326;LINESTRING(-77.033485 -12.1138307,-77.0334466 -12.1132081)
1593|1043|377|110|0.117796903334|SRID=4326;LINESTRING(-77.0334466 -12.1132081,-77.0333653 -12.1125057)
1594|377|1044|110|0.0885416435847|SRID=4326;LINESTRING(-77.0333653 -12.1125057,-77.0333143 -12.1119767)
1595|1044|1045|110|0.0532118956478|SRID=4326;LINESTRING(-77.0333143 -12.1119767,-77.0332971 -12.1116578)
1597|387|405|194|0.0828476023184|SRID=4326;LINESTRING(-77.0335368 -12.1095382,-77.0336988 -12.1096102,-77.033855 -12.1097276,-77.0339409 -12.1098367)
1598|405|407|194|0.134010902032|SRID=4326;LINESTRING(-77.0339409 -12.1098367,-77.0340657 -12.1101147,-77.0342392 -12.1105855)
1599|407|425|194|0.106245120352|SRID=4326;LINESTRING(-77.0342392 -12.1105855,-77.034437 -12.1111927)
1600|425|409|194|0.0691753990355|SRID=4326;LINESTRING(-77.034437 -12.1111927,-77.0345604 -12.1115897)
1601|409|429|194|0.21984812|SRID=4326;LINESTRING(-77.0345604 -12.1115897,-77.0346856 -12.1117996,-77.0348622 -12.1119664,-77.0350138 -12.1121194,-77.0351425 -12.112262,-77.0352733 -12.1124851,-77.0353174 -12.1126787)
1602|429|427|194|0.125308603075|SRID=4326;LINESTRING(-77.0353174 -12.1126787,-77.0352627 -12.112774,-77.0351339 -12.112967,-77.0349966 -12.1130928,-77.0348176 -12.1132476)
1604|1046|1047|248|0.173882355019|SRID=4326;LINESTRING(-77.0303225 -12.1105736,-77.029265 -12.1104953)
1605|1047|1048|248|0.175782083162|SRID=4326;LINESTRING(-77.029265 -12.1104953,-77.0281956 -12.1104208)
1606|1048|461|248|0.12490035388|SRID=4326;LINESTRING(-77.0281956 -12.1104208,-77.0274344 -12.1103922)
1607|461|1049|248|0.154886066861|SRID=4326;LINESTRING(-77.0274344 -12.1103922,-77.0264908 -12.1103487)
1609|389|1050|318|0.174495165615|SRID=4326;LINESTRING(-77.0304681 -12.1095358,-77.0294048 -12.1094918)
1610|1050|1051|318|0.169858285367|SRID=4326;LINESTRING(-77.0294048 -12.1094918,-77.028371 -12.109426)
1611|1051|460|318|0.149655666379|SRID=4326;LINESTRING(-77.028371 -12.109426,-77.0274619 -12.1093458)
1612|460|1052|318|0.1379617558|SRID=4326;LINESTRING(-77.0274619 -12.1093458,-77.0266245 -12.1092649)
1614|1053|459|166|0.139054924584|SRID=4326;LINESTRING(-77.0267704 -12.1081304,-77.0276076 -12.1082638)
1615|459|1054|166|0.180081348189|SRID=4326;LINESTRING(-77.0276076 -12.1082638,-77.0286863 -12.1084672)
1616|1054|1055|166|0.146174956959|SRID=4326;LINESTRING(-77.0286863 -12.1084672,-77.0295636 -12.1086233)
1617|1055|1056|166|0.17300268591|SRID=4326;LINESTRING(-77.0295636 -12.1086233,-77.0306066 -12.1087804)
1619|393|1057|324|0.173559006526|SRID=4326;LINESTRING(-77.0307839 -12.1077216,-77.0297419 -12.1075381)
1620|1057|1058|324|0.144753708506|SRID=4326;LINESTRING(-77.0297419 -12.1075381,-77.0288715 -12.1073926)
1621|1058|458|324|0.181900070379|SRID=4326;LINESTRING(-77.0288715 -12.1073926,-77.0277819 -12.1071871)
1622|458|1059|324|0.0973633175576|SRID=4326;LINESTRING(-77.0277819 -12.1071871,-77.0273313 -12.1070897,-77.0272101 -12.1070294)
